season_year,snapshot_date,rank,team,record,wins,losses,rating,hi,lo,last,source_url
2014,03/15/2014,165,Old Dominion,16-17,16,17,-0.9,123,324,165,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,166,Bucknell,16-14,16,14,-0.9,10,177,164,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,167,Buffalo,19-10,19,10,-0.9,40,297,166,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,168,Quinnipiac,20-11,20,11,-1.0,69,244,170,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,169,Charlotte,17-14,17,14,-1.0,78,265,168,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,170,American,20-12,20,12,-1.0,36,272,167,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,171,Niagara,7-26,7,26,-1.0,39,214,171,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,172,Holy Cross,19-13,19,13,-1.1,33,222,172,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,173,Vermont,22-10,22,10,-1.1,18,176,174,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,174,J Madison,11-20,11,20,-1.1,3,247,175,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,175,Louisiana,21-11,21,11,-1.2,38,334,173,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,176,Wright St,20-14,20,14,-1.2,49,324,176,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,177,Youngstown St,15-17,15,17,-1.2,133,282,177,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,178,Marist,12-19,12,19,-1.2,58,231,179,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,179,William & Mary,20-12,20,12,-1.2,93,230,178,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,180,Bradley,12-20,12,20,-1.3,170,328,180,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,181,S Dakota St,19-12,19,12,-1.3,101,263,181,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,182,Fairfield,7-25,7,25,-1.3,100,287,182,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,183,Ball St,5-25,5,25,-1.4,51,259,183,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,184,Towson,23-10,23,10,-1.4,67,292,184,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,185,UL Monroe,10-17,10,17,-1.4,1,297,185,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,186,Davidson,20-12,20,12,-1.5,1,187,186,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,187,Air Force,12-18,12,18,-1.5,186,348,187,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,188,Kent St,16-16,16,16,-1.5,82,323,188,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,189,Rider,14-17,14,17,-1.5,7,204,189,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,190,CS Fullerton,11-20,11,20,-1.5,127,230,190,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,191,UAB,18-13,18,13,-1.6,111,326,192,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,192,Georgia St,24-7,24,7,-1.6,110,321,191,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,193,Charleston,14-18,14,18,-1.9,1,239,193,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,194,Lafayette,11-20,11,20,-1.9,13,231,194,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,195,Mercer,26-8,26,8,-1.9,54,202,195,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,196,UT Arlington,15-17,15,17,-2.0,14,252,201,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,197,N Illinois,15-17,15,17,-2.0,190,340,196,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,198,Loyola Chi,10-22,10,22,-2.0,165,329,197,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,199,Brown,15-13,15,13,-2.0,150,322,198,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,200,W Kentucky,20-11,20,11,-2.1,8,279,199,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,201,South Dakota,12-18,12,18,-2.1,26,259,200,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,202,NC Wilmington,9-23,9,23,-2.1,13,270,202,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,203,Little Rock,15-17,15,17,-2.2,63,253,208,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,204,Omaha,16-14,16,14,-2.2,118,296,203,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,205,Morehead St,20-13,20,13,-2.2,91,324,204,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,206,Florida Atlantic,10-22,10,22,-2.3,152,341,205,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,207,Lehigh,14-18,14,18,-2.3,9,224,206,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,208,Hofstra,10-23,10,23,-2.3,202,315,207,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,209,Robert Morris,21-13,21,13,-2.4,65,280,209,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,210,Colgate,13-18,13,18,-2.4,4,260,210,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,211,Purdue FW,24-10,24,10,-2.5,53,296,211,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,212,Hawai'i,20-11,20,11,-2.5,115,289,212,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,213,Saint Peter's,14-17,14,17,-2.5,147,324,213,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,214,Marshall,11-22,11,22,-2.6,174,347,215,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,215,Arkansas St,19-12,19,12,-2.7,104,284,214,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,216,S Alabama,11-20,11,20,-2.7,99,244,216,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,217,E Kentucky,24-9,24,9,-2.8,119,294,217,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,218,Monmouth,11-21,11,21,-2.9,82,335,218,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,219,Army,15-16,15,16,-3.0,169,320,219,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,220,Dartmouth,12-16,12,16,-3.0,189,350,220,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,221,SC Upstate,19-14,19,14,-3.1,18,239,221,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,222,Loyola MD,11-19,11,19,-3.1,178,313,222,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,223,Albany,17-14,17,14,-3.1,109,264,224,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,224,Tennessee St,5-25,5,25,-3.1,38,260,223,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,225,Mt St Mary's,16-16,16,16,-3.2,7,250,225,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,226,Murray St,18-11,18,11,-3.2,62,283,226,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,227,Charleston So,13-18,13,18,-3.3,37,319,227,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,228,Texas St,8-23,8,23,-3.3,50,287,228,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,229,Bryant,18-14,18,14,-3.3,1,232,229,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,230,CS Northridge,17-17,17,17,-3.4,174,334,233,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,231,Cornell,2-26,2,26,-3.5,12,313,231,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,232,W Illinois,10-20,10,20,-3.5,64,331,230,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,233,NW State,17-14,17,14,-3.5,107,346,236,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,234,C Michigan,10-21,10,21,-3.5,214,340,232,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,235,Oral Roberts,17-16,17,16,-3.6,8,246,234,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,236,Weber St,18-11,18,11,-3.7,1,246,235,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,237,St Fran (NY),18-14,18,14,-3.8,12,253,237,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,238,Troy,11-20,11,20,-3.8,31,335,238,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,239,Stony Brook,23-9,23,9,-3.8,85,316,240,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,240,Elon,18-14,18,14,-3.9,170,339,239,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,241,NC Central,27-5,27,5,-3.9,28,257,243,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,242,Rice,7-23,7,23,-3.9,242,342,242,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,243,North Dakota,17-15,17,15,-3.9,44,350,244,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,244,CS Bakersfield,13-19,13,19,-3.9,83,316,260,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,245,Florida Intl,15-16,15,16,-4.0,100,336,246,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,246,N Florida,16-16,16,16,-4.0,5,278,247,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,247,E Washington,15-16,15,16,-4.0,155,350,245,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,248,N Texas,16-16,16,16,-4.0,232,340,249,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,249,Wagner,18-12,18,12,-4.0,12,255,248,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,250,Morgan St,15-15,15,15,-4.0,2,250,241,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,251,Kansas City,10-20,10,20,-4.0,203,338,251,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,252,Sacred Heart,5-26,5,26,-4.0,71,285,250,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,253,UC Riverside,10-21,10,21,-4.0,21,329,252,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,254,N Arizona,15-17,15,17,-4.1,100,307,253,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,255,Hartford,17-16,17,16,-4.1,86,264,254,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,256,Lipscomb,15-15,15,15,-4.2,110,292,255,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,257,E Carolina,17-16,17,16,-4.2,211,339,257,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,258,Tulane,17-16,17,16,-4.2,215,332,258,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,259,LIU-Brooklyn,9-20,9,20,-4.2,62,263,256,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,260,NC Asheville,17-15,17,15,-4.2,2,272,259,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,261,Wofford,20-12,20,12,-4.3,79,268,261,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,262,St Francis PA,10-21,10,21,-4.3,76,311,262,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,263,Montana,17-13,17,13,-4.3,1,273,263,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,264,IU Indy,6-26,6,26,-4.4,172,316,264,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,265,Idaho,16-17,16,17,-4.4,147,305,266,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,266,Idaho St,11-18,11,18,-4.4,188,351,267,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,267,Navy,9-21,9,21,-4.5,80,334,265,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,268,Seattle,13-17,13,17,-4.5,27,277,268,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,269,High Point,16-14,16,14,-4.5,152,306,270,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,270,W Carolina,19-15,19,15,-4.5,147,331,269,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,271,Tenn Tech,17-16,17,16,-4.6,69,311,272,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,272,FGCU,22-12,22,12,-4.6,53,314,273,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,273,Utah Valley,20-11,20,11,-4.6,199,302,271,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,274,SF Austin,30-2,30,2,-4.7,163,329,277,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,275,UC Davis,9-22,9,22,-4.7,102,335,274,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,276,F Dickinson,10-21,10,21,-4.7,267,351,275,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,277,Grand Canyon,15-14,15,14,-4.7,95,340,276,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,278,N Colorado,18-13,18,13,-4.8,42,288,281,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,279,Chicago St,13-19,13,19,-4.9,18,329,278,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,280,Winthrop,20-13,20,13,-4.9,198,343,279,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,281,Stetson,7-24,7,24,-4.9,18,294,280,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,282,Gardner-Webb,18-15,18,15,-5.0,20,286,282,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,283,E Tennessee St,18-15,18,15,-5.1,84,298,283,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,284,UT Rio Grande,9-23,9,23,-5.1,158,327,284,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,285,E Illinois,11-19,11,19,-5.2,53,319,285,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,286,N Kentucky,9-21,9,21,-5.2,4,291,286,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,287,Coastal Car,21-12,21,12,-5.3,61,316,287,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,288,Sacramento St,14-16,14,16,-5.3,256,349,288,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,289,C Connecticut,11-19,11,19,-5.4,19,316,289,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,290,UMass Lowell,10-18,10,18,-5.5,19,336,290,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,291,VMI,19-12,19,12,-5.5,209,336,291,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,292,SE Missouri St,18-14,18,14,-5.6,14,303,292,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,293,Coppin St,12-20,12,20,-5.6,9,306,293,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,294,Southern,19-13,19,13,-5.6,30,297,294,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,295,Montana St,14-17,14,17,-5.7,167,315,296,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,296,Sam Houston,23-9,23,9,-5.7,200,312,297,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,297,Jacksonville St,10-21,10,21,-5.7,61,335,295,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,298,S Utah,2-27,2,27,-5.8,288,345,299,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,299,Hampton,18-12,18,12,-5.8,54,299,298,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,300,UTSA,8-22,8,22,-5.9,205,350,300,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,301,New Hampshire,6-24,6,24,-6.0,247,347,301,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,302,Binghamton,7-23,7,23,-6.0,156,338,302,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,303,Portland St,17-14,17,14,-6.0,33,338,303,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,304,SIU Edward,11-20,11,20,-6.1,14,330,304,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,305,Austin Peay,12-18,12,18,-6.1,241,347,305,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,306,Kennesaw St,6-25,6,25,-6.1,162,322,306,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,307,Jacksonville,12-18,12,18,-6.2,39,338,307,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,308,Maine,6-23,6,23,-6.3,84,335,308,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,309,Savannah St,13-19,13,19,-6.4,13,326,309,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,310,Liberty,11-21,11,21,-6.4,211,337,310,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,311,Lamar,4-26,4,26,-6.5,27,326,311,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,312,McNeese,11-20,11,20,-6.5,11,339,312,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,313,Norfolk St,19-14,19,14,-6.6,129,348,316,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,314,Howard,8-25,8,25,-6.6,291,350,313,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,315,UMBC,9-21,9,21,-6.7,34,329,314,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,316,Radford,21-12,21,12,-6.7,62,325,315,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,317,Chattanooga,18-14,18,14,-7.0,239,336,317,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,318,Texas A&M-CC,17-15,17,15,-7.1,238,343,321,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,319,Florida A&M,14-18,14,18,-7.2,41,323,318,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,320,UT Martin,8-23,8,23,-7.3,34,342,319,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,321,NJIT,13-16,13,16,-7.3,110,329,320,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,322,Delaware St,9-21,9,21,-7.4,154,332,322,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,323,Georgia So,15-19,15,19,-7.5,189,336,325,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,324,C Arkansas,8-21,8,21,-7.5,259,350,323,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,325,Jackson St,11-20,11,20,-7.5,49,337,324,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,326,NC Greensboro,14-18,14,18,-7.6,205,347,328,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
