season_year,snapshot_date,rank,team,record,wins,losses,rating,hi,lo,last,source_url
2021,03/15/2021,165,VMI,13-12,13,12,-1.8,162,339,164,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,166,UCSB,22-4,22,4,-1.9,126,340,166,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,167,Towson,4-14,4,14,-1.9,3,170,167,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,168,South Dakota,14-11,14,11,-2.2,32,200,168,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,169,Chattanooga,18-8,18,8,-2.2,157,337,169,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,170,Army,12-9,12,9,-2.2,141,345,170,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,171,UMass Lowell,11-12,11,12,-2.4,35,242,171,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,172,Southern Miss,8-17,8,17,-2.4,169,329,172,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,173,William & Mary,7-10,7,10,-2.5,59,243,173,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,174,American,4-6,4,6,-2.6,128,247,176,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,175,Omaha,5-20,5,20,-2.6,84,245,175,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,176,W Carolina,11-16,11,16,-2.6,171,315,174,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,177,Little Rock,11-15,11,15,-2.6,101,296,177,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,178,Boston U,7-11,7,11,-2.7,141,333,178,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,179,Utah Valley,11-11,11,11,-2.7,13,293,179,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,180,Drexel,12-7,12,7,-2.7,67,247,180,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,181,CS Bakersfield,15-11,15,11,-2.7,91,285,181,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,182,Morehead St,23-7,23,7,-2.7,8,288,182,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,183,North Dakota,9-17,9,17,-2.8,83,272,183,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,184,New Mexico,6-16,6,16,-2.8,145,330,184,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,185,UL Monroe,7-19,7,19,-2.9,59,287,185,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,186,Grand Canyon,17-6,17,6,-2.9,134,338,186,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,187,Maine,2-7,2,7,-2.9,158,332,187,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,188,Holy Cross,5-11,5,11,-3.0,146,333,188,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,189,Elon,10-9,10,9,-3.0,188,336,189,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,190,Detroit Mercy,12-10,12,10,-3.1,2,268,190,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,191,Cleveland St,19-7,19,7,-3.1,36,276,191,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,192,Louisiana,17-9,17,9,-3.2,1,300,192,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,193,Long Beach St,6-12,6,12,-3.2,90,250,193,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,194,N Arizona,6-16,6,16,-3.2,7,275,194,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,195,Tenn Tech,5-22,5,22,-3.3,10,317,195,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,196,N Illinois,3-16,3,16,-3.3,166,287,196,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,197,Wright St,18-6,18,6,-3.3,59,202,197,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,198,Charleston,9-10,9,10,-3.4,10,229,198,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,199,Samford,6-13,6,13,-3.4,189,334,199,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,200,Jacksonville St,18-9,18,9,-3.5,23,286,200,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,201,UMBC,14-6,14,6,-3.5,51,279,201,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,202,Green Bay,8-17,8,17,-3.5,7,229,202,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,203,Montana,15-13,15,13,-3.5,11,214,203,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,204,Albany,7-9,7,9,-3.6,154,256,204,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,205,UT Arlington,13-13,13,13,-3.6,38,206,205,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,206,J Madison,13-7,13,7,-3.6,205,337,206,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,207,Navy,15-3,15,3,-3.7,84,278,208,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,208,Troy,11-17,11,17,-3.7,122,294,207,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,209,Stony Brook,9-14,9,14,-3.7,103,293,209,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,210,Florida Atlantic,13-10,13,10,-3.7,199,332,210,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,211,App State,17-11,17,11,-3.8,193,330,211,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,212,S Alabama,17-11,17,11,-3.8,174,319,212,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,213,Sam Houston,19-9,19,9,-3.8,11,269,213,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,214,Loyola MD,6-11,6,11,-3.8,137,283,242,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,215,N Kentucky,14-11,14,11,-3.9,80,270,214,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,216,Kansas City,11-13,11,13,-3.9,202,343,215,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,217,Weber St,17-6,17,6,-4.0,202,345,216,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,218,CS Northridge,9-13,9,13,-4.0,205,335,217,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,219,C Arkansas,5-19,5,19,-4.0,17,279,218,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,220,Florida Intl,9-17,9,17,-4.0,152,331,219,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,221,Rider,6-17,6,17,-4.0,11,265,220,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,222,Abl Christian,23-4,23,4,-4.0,164,270,221,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,223,Idaho,1-21,1,21,-4.0,129,323,222,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,224,The Citadel,13-12,13,12,-4.1,223,347,223,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,225,Milwaukee,10-12,10,12,-4.1,172,294,224,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,226,Liberty,23-5,23,5,-4.1,23,226,225,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,227,Hawai'i,11-10,11,10,-4.1,155,346,226,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,228,Binghamton,4-14,4,14,-4.1,191,331,227,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,229,UCSD,7-10,7,10,-4.1,150,347,228,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,230,Sacramento St,8-12,8,12,-4.2,217,346,229,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,231,Colgate,14-1,14,1,-4.3,129,275,230,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,232,IU Indy,8-10,8,10,-4.3,172,333,231,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,233,E Michigan,6-12,6,12,-4.3,2,283,232,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,234,NJIT,7-12,7,12,-4.3,106,239,233,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,235,Delaware,7-8,7,8,-4.3,162,341,234,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,236,Texas St,18-7,18,7,-4.4,132,327,235,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,237,Cal Poly,4-20,4,20,-4.4,222,347,236,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,238,Robert Morris,4-15,4,15,-4.4,163,347,237,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,239,Arkansas St,11-13,11,13,-4.4,49,339,238,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,240,Belmont,26-4,26,4,-4.5,105,314,239,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,241,Hartford,15-8,15,8,-4.5,10,297,240,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,242,Montana St,13-10,13,10,-4.5,71,290,241,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,243,Canisius,7-6,7,6,-4.5,156,308,243,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,244,Gardner-Webb,11-15,11,15,-4.6,39,253,244,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,245,Fairfield,10-17,10,17,-4.6,13,265,245,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,246,Niagara,9-11,9,11,-4.6,10,281,246,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,247,C Michigan,7-16,7,16,-4.7,175,307,247,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,248,Saint Peter's,14-11,14,11,-4.7,44,252,248,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,249,Monmouth,12-8,12,8,-4.7,150,251,249,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,250,Illinois Chicago,9-13,9,13,-4.8,180,274,250,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,251,UC Davis,10-8,10,8,-4.8,100,299,251,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,252,New Mexico St,12-8,12,8,-4.8,112,346,252,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,253,Portland,6-15,6,15,-4.9,246,337,253,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,254,CS Fullerton,6-10,6,10,-4.9,167,347,254,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,255,Murray St,13-13,13,13,-4.9,103,329,255,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,256,Vermont,10-5,10,5,-4.9,86,304,256,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,257,Iona,12-5,12,5,-5.0,12,293,257,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,258,San Jose St,5-16,5,16,-5.0,177,342,258,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,259,W Illinois,7-15,7,15,-5.1,5,325,260,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,260,NC Wilmington,7-10,7,10,-5.1,201,269,259,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,261,Georgia So,13-13,13,13,-5.1,238,347,261,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,262,Purdue FW,8-15,8,15,-5.2,203,330,263,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,263,N Florida,8-15,8,15,-5.2,43,285,262,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,264,SE Missouri St,11-16,11,16,-5.2,211,315,264,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,265,E Kentucky,22-7,22,7,-5.2,238,307,265,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,266,Coastal Car,16-7,16,7,-5.2,152,341,266,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,267,Lehigh,4-11,4,11,-5.2,147,296,268,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,268,Chicago St,0-9,0,9,-5.2,79,348,267,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,269,Winthrop,23-1,23,1,-5.3,60,272,269,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,270,Siena,12-5,12,5,-5.3,142,281,270,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,271,E Illinois,9-18,9,18,-5.3,5,272,271,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,272,Lamar,10-18,10,18,-5.3,5,281,272,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,273,St Francis PA,6-16,6,16,-5.4,59,279,273,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,274,Quinnipiac,9-13,9,13,-5.5,233,317,274,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,275,Stetson,11-14,11,14,-5.5,187,339,275,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,276,F Dickinson,9-15,9,15,-5.5,89,294,276,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,277,S Utah,20-4,20,4,-5.5,70,329,277,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,278,N Colorado,11-11,11,11,-5.6,153,343,279,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,279,Bellarmine,13-7,13,7,-5.6,5,296,278,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,280,Bucknell,5-7,5,7,-5.6,143,313,280,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,281,Mt St Mary's,12-10,12,10,-5.6,130,306,281,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,282,Coppin St,9-13,9,13,-5.7,5,327,282,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,283,SF Austin,16-5,16,5,-5.7,127,335,283,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,284,NC Asheville,10-10,10,10,-5.8,169,313,284,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,285,SIU Edward,9-17,9,17,-5.8,34,330,285,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,286,Seattle,12-11,12,11,-5.8,266,341,286,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,287,Austin Peay,14-13,14,13,-5.8,142,299,287,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,288,Marist,12-9,12,9,-5.8,185,323,288,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,289,Nicholls,18-7,18,7,-5.8,104,295,289,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,290,NW State,11-18,11,18,-5.9,4,307,290,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,291,New Hampshire,10-9,10,9,-6.0,209,343,291,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,292,Tarleton St,10-10,10,10,-6.0,229,346,292,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,293,Manhattan,7-13,7,13,-6.0,170,338,293,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,294,Bryant,15-6,15,6,-6.1,37,308,294,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,295,SC Upstate,5-18,5,18,-6.1,191,326,295,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,296,C Connecticut,5-16,5,16,-6.1,34,337,296,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,297,Tennessee St,4-19,4,19,-6.2,105,324,297,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,298,SE Louisiana,8-18,8,18,-6.2,95,312,298,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,299,Lipscomb,15-12,15,12,-6.3,122,300,299,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,300,Radford,15-12,15,12,-6.3,25,317,300,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,301,Longwood,12-16,12,16,-6.3,48,324,301,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,302,High Point,9-15,9,15,-6.3,54,323,302,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,303,Wagner,13-7,13,7,-6.4,9,314,303,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,304,Lafayette,9-6,9,6,-6.5,144,319,305,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,305,UT Martin,8-16,8,16,-6.5,197,338,304,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,306,Sacred Heart,9-9,9,9,-6.6,2,312,306,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,307,Campbell,17-10,17,10,-6.6,169,346,307,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,308,Denver,2-19,2,19,-6.6,207,343,308,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,309,Utah Tech,8-13,8,13,-6.7,203,343,309,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,310,Portland St,9-13,9,13,-6.8,159,332,310,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,311,Cal Baptist,13-10,13,10,-6.8,15,343,311,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,312,Jacksonville,11-13,11,13,-6.9,292,344,312,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,313,Hou Christian,6-19,6,19,-6.9,24,335,313,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,314,St Fran (NY),9-10,9,10,-6.9,179,318,314,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,315,Youngstown St,15-12,15,12,-7.0,160,346,315,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,316,FGCU,10-8,10,8,-7.0,205,322,316,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,317,Texas So,16-8,16,8,-7.1,55,324,317,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,318,Charleston So,3-18,3,18,-7.1,21,336,318,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,319,LIU,9-9,9,9,-7.2,158,331,319,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,320,Merrimack,9-9,9,9,-7.2,142,338,320,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,321,S Carolina St,1-17,1,17,-7.3,125,342,321,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,322,UT Rio Grande,9-10,9,10,-7.3,2,335,322,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,323,Florida A&M,8-12,8,12,-7.4,65,326,323,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,324,New Orleans,10-15,10,15,-7.5,20,327,324,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,325,Kennesaw St,5-19,5,19,-7.5,322,347,325,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,326,N Alabama,13-11,13,11,-7.5,258,347,326,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
