season_year,snapshot_date,rank,team,record,wins,losses,rating,hi,lo,last,source_url
2016,03/15/2016,165,Hawai'i,27-5,27,5,-1.3,108,302,165,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,166,Kent St,19-13,19,13,-1.3,86,291,166,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,167,Middle Tenn,24-9,24,9,-1.4,17,190,167,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,168,Santa Clara,11-20,11,20,-1.4,114,273,168,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,169,Portland,12-20,12,20,-1.4,164,334,169,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,170,C Michigan,17-15,17,15,-1.5,79,343,170,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,171,Loyola Mymt,14-17,14,17,-1.5,92,289,171,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,172,App State,9-22,9,22,-1.7,139,300,172,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,173,Miami OH,13-20,13,20,-1.7,20,291,173,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,174,Detroit Mercy,16-15,16,15,-1.7,133,343,174,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,175,Bradley,5-27,5,27,-1.7,43,310,175,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,176,Drake,7-24,7,24,-1.7,143,330,176,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,177,Purdue FW,24-9,24,9,-1.7,20,253,177,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,178,Fairfield,19-13,19,13,-1.7,9,202,178,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,179,E Tennessee St,23-11,23,11,-1.8,96,337,179,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,180,Wright St,22-13,22,13,-1.9,108,281,180,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,181,Wofford,15-17,15,17,-1.9,8,190,181,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,182,Towson,20-12,20,12,-1.9,83,318,182,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,183,W Carolina,16-17,16,17,-1.9,12,236,183,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,184,South Dakota,14-18,14,18,-1.9,121,280,184,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,185,Morehead St,19-12,19,12,-2.0,93,332,185,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,186,W Kentucky,18-16,18,16,-2.0,103,342,186,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,187,Rider,13-20,13,20,-2.0,18,198,187,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,188,UAB,26-6,26,6,-2.0,74,204,188,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,189,Georgia St,16-14,16,14,-2.0,101,351,189,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,190,Chattanooga,29-5,29,5,-2.0,23,192,190,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,191,Canisius,14-19,14,19,-2.1,68,199,191,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,192,Cornell,10-18,10,18,-2.1,26,289,192,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,193,Omaha,18-13,18,13,-2.1,152,317,193,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,194,Bowling Green,16-18,16,18,-2.2,140,324,194,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,195,Air Force,14-18,14,18,-2.2,108,316,195,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,196,San Diego,9-21,9,21,-2.2,21,283,196,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,197,Manhattan,13-18,13,18,-2.3,25,222,197,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,198,Charlotte,14-19,14,19,-2.3,87,251,198,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,199,Cleveland St,9-23,9,23,-2.3,54,232,199,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,200,SF Austin,27-5,27,5,-2.3,1,258,200,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,201,San Francisco,15-15,15,15,-2.4,173,322,201,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,202,N Dakota St,20-13,20,13,-2.4,67,279,202,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,203,N Illinois,21-12,21,12,-2.5,199,346,203,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,204,San Jose St,9-22,9,22,-2.5,203,345,204,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,205,Dartmouth,10-18,10,18,-2.5,49,269,205,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,206,CS Northridge,10-20,10,20,-2.6,131,296,206,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,207,Lehigh,17-15,17,15,-2.6,3,213,207,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,208,Ball St,19-13,19,13,-2.7,164,322,208,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,209,NC Asheville,22-11,22,11,-2.7,72,265,209,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,210,Saint Peter's,14-16,14,16,-2.8,154,276,210,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,211,Murray St,17-14,17,14,-2.8,94,330,211,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,212,S Alabama,14-19,14,19,-2.8,130,340,212,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,213,Bucknell,17-13,17,13,-2.9,126,318,213,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,214,CS Fullerton,10-20,10,20,-3.0,126,284,214,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,215,Georgia So,14-17,14,17,-3.0,143,328,215,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,216,N Kentucky,9-21,9,21,-3.0,18,316,216,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,217,Furman,18-15,18,15,-3.0,180,317,218,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,218,New Mexico St,23-10,23,10,-3.1,130,304,217,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,219,UC Davis,11-19,11,19,-3.1,157,315,219,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,220,Denver,16-15,16,15,-3.1,158,307,220,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,221,Penn,11-17,11,17,-3.1,204,329,221,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,222,Albany,24-8,24,8,-3.1,2,223,222,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,223,Arkansas St,11-20,11,20,-3.2,176,324,223,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,224,Louisiana Tech,23-9,23,9,-3.2,84,326,224,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,225,American,12-19,12,19,-3.3,21,235,225,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,226,Brown,8-20,8,20,-3.3,133,286,226,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,227,Niagara,7-25,7,25,-3.3,53,315,227,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,228,Loyola MD,9-21,9,21,-3.3,125,282,228,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,229,Marist,7-23,7,23,-3.4,180,316,229,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,230,Radford,16-15,16,15,-3.4,10,288,230,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,231,Texas St,15-16,15,16,-3.4,171,348,231,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,232,W Illinois,10-17,10,17,-3.5,37,288,232,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,233,High Point,21-10,21,10,-3.5,87,250,233,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,234,Coastal Car,18-11,18,11,-3.5,88,266,234,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,235,Colgate,13-17,13,17,-3.5,125,286,235,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,236,Mercer,19-14,19,14,-3.6,179,333,236,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,237,Quinnipiac,9-21,9,21,-3.6,127,262,237,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,238,Austin Peay,17-17,17,17,-3.6,6,302,238,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,239,UC Riverside,14-19,14,19,-3.7,175,342,239,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,240,Troy,9-22,9,22,-3.7,146,331,240,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,241,NC Greensboro,14-18,14,18,-3.7,198,350,241,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,242,Tenn Tech,19-11,19,11,-3.7,186,337,242,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,243,E Kentucky,15-16,15,16,-3.8,198,332,243,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,244,SIU Edward,6-22,6,22,-3.8,149,320,244,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,245,Boston U,18-14,18,14,-3.9,48,249,245,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,246,Youngstown St,11-21,11,21,-3.9,64,306,246,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,247,Holy Cross,14-19,14,19,-4.0,159,286,247,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,248,N Florida,22-11,22,11,-4.0,50,249,249,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,249,Montana,21-11,21,11,-4.0,97,306,248,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,250,Gardner-Webb,17-16,17,16,-4.0,4,269,250,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,251,NJIT,17-14,17,14,-4.1,3,256,251,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,252,Florida Atlantic,8-25,8,25,-4.1,4,302,252,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,253,Lafayette,6-24,6,24,-4.1,44,277,253,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,254,Texas A&M-CC,25-7,25,7,-4.2,88,345,254,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,255,Samford,14-19,14,19,-4.2,25,332,255,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,256,Winthrop,23-9,23,9,-4.3,207,334,256,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,257,Navy,19-14,19,14,-4.3,71,295,257,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,258,Weber St,26-8,26,8,-4.4,73,274,258,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,259,Illinois Chicago,5-25,5,25,-4.5,113,324,259,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,260,Texas So,18-14,18,14,-4.5,1,261,261,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,261,Tennessee St,20-10,20,10,-4.5,136,342,260,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,262,Kennesaw St,11-20,11,20,-4.6,12,345,264,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,263,CS Bakersfield,24-8,24,8,-4.6,211,346,262,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,264,Charleston So,9-21,9,21,-4.6,9,297,265,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,265,UT Martin,19-14,19,14,-4.7,15,286,266,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,266,Rice,12-20,12,20,-4.7,8,308,267,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,267,E Illinois,13-17,13,17,-4.8,13,291,268,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,268,Grand Canyon,25-6,25,6,-4.8,214,349,263,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,269,UTEP,19-14,19,14,-4.8,137,345,269,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,270,Lipscomb,12-21,12,21,-4.8,140,277,271,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,271,Kansas City,12-19,12,19,-4.8,57,308,270,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,272,E Washington,17-15,17,15,-4.9,64,297,272,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,273,New Hampshire,19-12,19,12,-4.9,125,334,273,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,274,Mt St Mary's,14-19,14,19,-4.9,1,278,274,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,275,Florida Intl,13-19,13,19,-5.0,266,348,275,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,276,Montana St,14-17,14,17,-5.1,88,324,276,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,277,Army,19-13,19,13,-5.1,129,325,277,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,278,VMI,9-21,9,21,-5.2,71,327,279,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,279,Idaho,21-12,21,12,-5.2,184,324,278,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,280,UMBC,7-25,7,25,-5.3,63,342,280,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,281,Binghamton,8-22,8,22,-5.3,83,308,281,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,282,Robert Morris,10-22,10,22,-5.4,65,297,282,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,283,Southern Miss,8-21,8,21,-5.4,35,333,283,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,284,Liberty,13-19,13,19,-5.4,278,350,284,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,285,North Dakota,17-15,17,15,-5.5,241,350,285,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,286,UMass Lowell,11-18,11,18,-5.5,32,318,286,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,287,Longwood,10-23,10,23,-5.5,284,350,287,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,288,Jacksonville St,8-23,8,23,-5.6,74,339,288,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,289,Maine,8-22,8,22,-5.6,9,322,289,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,290,FGCU,20-13,20,13,-5.7,118,324,290,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,291,Sacramento St,14-17,14,17,-5.7,79,293,291,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,292,Hartford,10-23,10,23,-5.7,106,327,292,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,293,Norfolk St,17-16,17,16,-5.8,28,295,293,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,294,N Texas,12-20,12,20,-5.8,293,351,295,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,295,Portland St,13-18,13,18,-5.8,115,317,296,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,296,Sam Houston,18-16,18,16,-6.0,5,312,294,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,297,Sacred Heart,12-18,12,18,-6.1,88,301,297,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,298,Stetson,12-22,12,22,-6.2,52,342,298,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,299,SE Missouri St,5-24,5,24,-6.2,14,312,299,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,300,Hou Christian,17-16,17,16,-6.4,80,312,300,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,301,N Colorado,10-21,10,21,-6.4,13,348,301,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,302,The Citadel,10-22,10,22,-6.5,73,350,302,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,303,F Dickinson,18-14,18,14,-6.5,9,323,303,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,304,N Arizona,5-25,5,25,-6.6,18,327,304,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,305,S Utah,5-24,5,24,-6.6,2,332,305,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,306,St Fran (NY),15-17,15,17,-6.7,86,308,306,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,307,Utah Valley,12-18,12,18,-6.7,31,344,307,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,308,St Francis PA,13-17,13,17,-6.8,8,324,308,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,309,Presbyterian,11-20,11,20,-6.9,138,350,309,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,310,Chicago St,4-28,4,28,-7.0,215,337,310,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,311,Campbell,12-18,12,18,-7.0,306,342,311,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,312,Maryland ES,10-22,10,22,-7.0,15,315,313,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,313,Wagner,22-10,22,10,-7.0,37,327,312,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,314,Idaho St,16-15,16,15,-7.1,310,349,314,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,315,S Carolina St,19-15,19,15,-7.1,126,334,324,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,316,UTSA,5-27,5,27,-7.1,13,347,315,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,317,LIU-Brooklyn,16-15,16,15,-7.1,127,325,317,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,318,Incarnate Word,17-12,17,12,-7.2,256,347,316,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,319,Jacksonville,16-16,16,16,-7.2,71,343,319,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,320,Bryant,8-23,8,23,-7.2,2,331,318,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,321,C Arkansas,7-21,7,21,-7.4,10,347,320,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,322,Morgan St,9-22,9,22,-7.4,22,325,321,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,323,Hampton,21-10,21,10,-7.4,125,327,323,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,324,Seattle,14-16,14,16,-7.4,216,340,322,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,325,Prairie View,7-24,7,24,-7.6,11,335,325,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
2016,03/15/2016,326,AR-Pine Bluff,8-25,8,25,-7.7,33,341,326,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2016
