season_year,snapshot_date,rank,team,record,wins,losses,rating,hi,lo,last,source_url
2018,03/15/2018,165,Utah Valley,23-10,23,10,-1.4,1,205,161,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,166,Loyola Mymt,11-20,11,20,-1.4,50,284,165,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,167,Wofford,21-12,21,12,-1.4,89,280,170,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,168,Georgia St,24-10,24,10,-1.4,87,335,168,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,169,N Dakota St,15-17,15,17,-1.4,10,172,164,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,170,Elon,14-18,14,18,-1.4,1,232,169,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,171,Long Beach St,15-18,15,18,-1.5,54,253,171,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,172,Miami OH,16-18,16,18,-1.5,107,299,174,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,173,E Washington,20-15,20,15,-1.5,69,331,172,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,174,J Madison,10-22,10,22,-1.5,160,335,173,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,175,Stony Brook,13-19,13,19,-1.7,5,205,175,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,176,Ohio,14-17,14,17,-1.8,103,343,176,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,177,Drexel,13-20,13,20,-1.8,155,332,177,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,178,UC Davis,22-11,22,11,-1.8,78,258,188,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,179,Oakland,19-14,19,14,-1.8,46,255,182,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,180,Kent St,17-17,17,17,-1.9,151,346,178,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,181,Columbia,8-19,8,19,-1.9,1,203,179,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,182,Pepperdine,6-26,6,26,-2.0,19,324,181,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,183,Oral Roberts,11-21,11,21,-2.0,119,342,180,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,184,W Michigan,17-15,17,15,-2.0,78,322,185,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,185,Niagara,19-14,19,14,-2.0,3,208,187,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,186,Montana,26-7,26,7,-2.0,118,326,184,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,187,Canisius,21-12,21,12,-2.1,69,247,183,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,188,N Texas,16-17,16,17,-2.1,174,348,210,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,189,Omaha,9-22,9,22,-2.2,4,221,186,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,190,App State,15-18,15,18,-2.2,160,348,189,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,191,Cornell,12-16,12,16,-2.3,45,250,193,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,192,CS Fullerton,20-11,20,11,-2.3,2,277,194,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,193,CS Bakersfield,12-18,12,18,-2.3,76,324,190,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,194,Jacksonville St,22-12,22,12,-2.3,128,320,209,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,195,Manhattan,14-17,14,17,-2.3,154,338,191,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,196,Siena,8-24,8,24,-2.4,28,250,192,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,197,Wright St,25-9,25,9,-2.4,58,291,199,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,198,Delaware,14-19,14,19,-2.4,78,298,196,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,199,S Florida,10-22,10,22,-2.4,196,332,197,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,200,N Colorado,22-12,22,12,-2.5,73,302,198,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,201,Grand Canyon,22-12,22,12,-2.5,132,348,195,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,202,Akron,14-18,14,18,-2.5,152,320,203,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,203,UTSA,20-14,20,14,-2.5,170,348,201,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,204,Portland St,20-13,20,13,-2.5,103,306,202,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,205,Saint Peter's,14-18,14,18,-2.5,16,234,200,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,206,NC Asheville,21-13,21,13,-2.5,14,231,207,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,207,Coastal Car,14-18,14,18,-2.6,152,344,205,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,208,E Michigan,22-12,22,12,-2.6,146,350,204,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,209,Purdue FW,18-15,18,15,-2.6,68,256,206,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,210,Fairfield,17-16,17,16,-2.7,119,235,208,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,211,Austin Peay,18-14,18,14,-2.7,9,278,211,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,212,Southern Miss,16-18,16,18,-2.7,206,350,213,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,213,Portland,10-22,10,22,-2.8,203,350,212,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,214,Texas St,15-18,15,18,-2.8,96,324,214,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,215,UCSB,23-9,23,9,-2.8,51,223,215,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,216,Charlotte,6-23,6,23,-2.8,142,334,219,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,217,N Illinois,13-19,13,19,-2.8,169,337,218,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,218,Dartmouth,7-20,7,20,-2.8,172,335,217,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,219,Holy Cross,12-19,12,19,-2.9,109,261,220,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,220,Boston U,15-16,15,16,-2.9,100,267,221,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,221,UTEP,11-20,11,20,-2.9,89,345,224,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,222,Lipscomb,23-9,23,9,-2.9,52,317,222,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,223,Denver,15-15,15,15,-2.9,75,292,216,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,224,Duquesne,16-16,16,16,-2.9,185,350,223,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,225,S Alabama,14-18,14,18,-3.0,31,325,225,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,226,Tenn Tech,19-14,19,14,-3.0,185,332,228,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,227,North Dakota,12-20,12,20,-3.0,129,321,226,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,228,Albany,22-10,22,10,-3.0,107,228,227,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,229,Arkansas St,11-21,11,21,-3.1,106,270,230,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,230,Bowling Green,16-16,16,16,-3.1,102,313,231,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,231,Colgate,19-14,19,14,-3.1,30,248,238,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,232,Quinnipiac,12-21,12,21,-3.1,175,306,229,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,233,E Carolina,10-20,10,20,-3.2,143,348,232,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,234,Tennessee St,15-15,15,15,-3.2,3,290,233,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,235,Little Rock,7-25,7,25,-3.2,223,340,234,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,236,FGCU,23-12,23,12,-3.2,73,260,235,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,237,Florida Atlantic,12-19,12,19,-3.3,157,335,240,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,238,UL Monroe,16-15,16,15,-3.3,5,324,236,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,239,Santa Clara,11-20,11,20,-3.4,155,342,237,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,240,Marist,6-25,6,25,-3.4,138,305,239,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,241,Milwaukee,16-17,16,17,-3.5,155,337,244,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,242,Lehigh,16-14,16,14,-3.5,138,306,241,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,243,C Michigan,20-14,20,14,-3.5,150,332,242,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,244,Winthrop,19-12,19,12,-3.5,95,317,243,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,245,W Carolina,13-19,13,19,-3.5,13,278,245,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,246,Radford,23-12,23,12,-3.5,123,332,246,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,247,Morehead St,8-21,8,21,-3.5,19,269,247,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,248,Illinois Chicago,18-15,18,15,-3.6,172,312,249,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,249,E Illinois,12-19,12,19,-3.6,53,260,248,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,250,Rice,7-24,7,24,-3.6,165,309,254,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,251,Cleveland St,12-23,12,23,-3.6,52,296,252,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,252,SIU Edward,9-21,9,21,-3.7,8,312,251,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,253,UC Riverside,9-22,9,22,-3.7,77,285,250,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,254,Weber St,20-11,20,11,-3.7,144,284,253,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,255,Brown,11-16,11,16,-3.7,235,345,255,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,256,Samford,10-22,10,22,-3.7,6,268,257,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,257,Loyola MD,9-22,9,22,-3.8,24,268,256,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,258,UMBC,24-10,24,10,-3.8,1,299,258,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,259,Idaho,22-9,22,9,-3.9,50,261,260,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,260,Robert Morris,16-17,16,17,-3.9,32,303,259,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,261,Army,13-17,13,17,-4.0,79,271,262,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,262,Lafayette,10-21,10,21,-4.0,58,302,263,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,263,IU Indy,11-19,11,19,-4.0,98,300,265,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,264,Kansas City,10-22,10,22,-4.0,32,304,261,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,265,Detroit Mercy,8-24,8,24,-4.1,21,310,269,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,266,E Kentucky,11-20,11,20,-4.1,72,317,268,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,267,Cal Poly,9-22,9,22,-4.1,47,277,267,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,268,Sacramento St,7-25,7,25,-4.1,89,313,266,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,269,Youngstown St,8-24,8,24,-4.2,96,340,272,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,270,Hawai'i,17-13,17,13,-4.2,194,327,270,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,271,UT Rio Grande,15-18,15,18,-4.2,208,329,271,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,272,Chattanooga,10-23,10,23,-4.2,36,318,273,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,273,C Arkansas,18-16,18,16,-4.3,58,334,280,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,274,Seattle,20-14,20,14,-4.3,105,326,264,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,275,American,6-24,6,24,-4.3,1,276,274,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,276,S Utah,13-19,13,19,-4.3,41,332,275,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,277,SF Austin,28-6,28,6,-4.3,146,350,277,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,278,New Hampshire,10-21,10,21,-4.3,45,343,276,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,279,Navy,20-12,20,12,-4.4,72,289,278,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,280,Hartford,19-14,19,14,-4.5,277,346,279,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,281,N Florida,14-19,14,19,-4.5,5,313,281,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,282,Gardner-Webb,14-18,14,18,-4.6,1,296,282,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,283,Green Bay,13-20,13,20,-4.6,89,336,285,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,284,Liberty,21-14,21,14,-4.6,91,342,284,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,285,SE Louisiana,22-12,22,12,-4.6,161,338,283,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,286,Texas So,16-19,16,19,-4.8,1,290,289,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,287,N Arizona,5-27,5,27,-4.8,26,317,286,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,288,Florida Intl,14-18,14,18,-4.8,284,351,290,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,289,SE Missouri St,14-17,14,17,-4.9,197,343,287,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,290,Montana St,13-19,13,19,-4.9,147,295,288,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,291,Maine,6-26,6,26,-5.0,13,342,291,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,292,UT Martin,10-21,10,21,-5.1,73,298,294,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,293,F Dickinson,13-18,13,18,-5.1,9,301,292,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,294,Bryant,3-28,3,28,-5.1,14,295,293,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,295,Nicholls,21-11,21,11,-5.2,87,333,295,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,296,Sam Houston,19-14,19,14,-5.2,199,350,296,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,297,St Francis PA,18-13,18,13,-5.2,9,297,297,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,298,UMass Lowell,12-18,12,18,-5.4,104,345,299,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,299,Wagner,23-10,23,10,-5.5,90,330,298,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,300,Kennesaw St,10-20,10,20,-5.5,23,309,300,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,301,Idaho St,14-16,14,16,-5.5,64,343,301,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,302,W Illinois,12-16,12,16,-5.6,252,351,302,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,303,The Citadel,11-21,11,21,-5.6,259,347,304,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,304,High Point,14-16,14,16,-5.7,113,314,306,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,305,C Connecticut,14-18,14,18,-5.8,88,340,305,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,306,New Orleans,16-16,16,16,-5.8,3,306,303,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,307,CS Northridge,6-24,6,24,-5.9,245,348,308,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,308,Lamar,19-14,19,14,-5.9,50,320,313,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,309,Chicago St,3-29,3,29,-5.9,48,340,307,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,310,Binghamton,11-20,11,20,-5.9,182,328,309,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,311,NJIT,14-16,14,16,-5.9,237,342,310,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,312,Charleston So,15-16,15,16,-6.0,24,339,311,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,313,Campbell,17-15,17,15,-6.0,47,337,312,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,314,VMI,9-21,9,21,-6.3,49,345,316,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,315,LIU-Brooklyn,18-17,18,17,-6.3,98,319,314,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,316,St Fran (NY),13-18,13,18,-6.4,98,324,315,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,317,Abl Christian,16-16,16,16,-6.5,251,341,319,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,318,Sacred Heart,10-21,10,21,-6.5,150,326,318,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,319,Mt St Mary's,18-14,18,14,-6.5,6,328,317,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,320,McNeese,11-17,11,17,-6.8,40,343,320,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,321,Texas A&M-CC,11-18,11,18,-6.8,182,328,321,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,322,Prairie View,16-18,16,18,-7.0,2,330,322,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,323,Hou Christian,6-25,6,25,-7.3,17,323,323,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,324,Longwood,7-26,7,26,-7.5,159,351,324,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,325,SC Upstate,7-25,7,25,-7.6,13,338,325,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,326,Stetson,12-20,12,20,-7.8,287,350,326,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
